sp4,ind.unique,fruit.unique,date,IND,fruit_frsh,fruit_dry,N_seedfull,N_seedempty,N_capsules,dspr_frsh,dspr_dry,seed_frsh,seed_dry,testa_dry,dsprfrsh_n,dsprdry_n,seedfrsh_n,seeddry_n,testadry_n,lugar,sp6,family,genus,species,lifeform
ANTP,1,4,20091216,1,9.0891,6.2722,16,2,NA,0.1334,0.095,0.068,0.0485,0.0463,1,1,1,1,1,unknown,ANTHPA,Hippocrateaceae,Anthodon,panamense,L
ANTP,1,5,20091216,1,8.2934,7.1921,21,1,NA,0.1049,0.094,0.0497,0.0473,0.0461,1,1,1,1,1,unknown,ANTHPA,Hippocrateaceae,Anthodon,panamense,L
ANTP,1,5,20091216,1,8.2934,7.1921,21,1,NA,0.1211,0.1097,0.0604,0.0579,0.0513,1,1,1,1,1,unknown,ANTHPA,Hippocrateaceae,Anthodon,panamense,L
ANTP,1,5,20091216,1,8.2934,7.1921,21,1,NA,0.1196,0.106,0.0615,0.0592,0.0471,1,1,1,1,1,unknown,ANTHPA,Hippocrateaceae,Anthodon,panamense,L
ANTP,1,5,20091216,1,8.2934,7.1921,21,1,NA,0.1157,0.1025,0.0527,0.0502,0.0517,1,1,1,1,1,unknown,ANTHPA,Hippocrateaceae,Anthodon,panamense,L
ANTP,2,1,20091217,2,10.7167,7.833,26,4,1,0.1301,0.0988,0.0693,0.054,0.0447,1,1,1,1,1,unknown,ANTHPA,Hippocrateaceae,Anthodon,panamense,L
ANTP,2,1,20091217,2,10.7167,7.833,26,4,1,0.094,0.0733,0.0354,0.0297,0.0434,1,1,1,1,1,unknown,ANTHPA,Hippocrateaceae,Anthodon,panamense,L
ANTP,2,1,20091217,2,10.7167,7.833,26,4,1,0.1124,0.0823,0.054,0.0407,0.0413,1,1,1,1,1,unknown,ANTHPA,Hippocrateaceae,Anthodon,panamense,L
ANTP,2,1,20091217,2,10.7167,7.833,26,4,1,0.112,0.0791,0.0497,0.0359,0.0432,1,1,1,1,1,unknown,ANTHPA,Hippocrateaceae,Anthodon,panamense,L
ANTP,2,2,20091217,2,11.0366,6.9107,17,3,NA,0.1281,0.0795,0.0636,0.0361,0.0431,1,1,1,1,1,unknown,ANTHPA,Hippocrateaceae,Anthodon,panamense,L
ANTP,2,2,20091217,2,11.0366,6.9107,17,3,NA,0.1514,0.0897,0.0797,0.0432,0.0465,1,1,1,1,1,unknown,ANTHPA,Hippocrateaceae,Anthodon,panamense,L
ANTP,2,2,20091217,2,11.0366,6.9107,17,3,NA,0.1433,0.0991,0.0772,0.0536,0.0458,1,1,1,1,1,unknown,ANTHPA,Hippocrateaceae,Anthodon,panamense,L
ANTP,2,2,20091217,2,11.0366,6.9107,17,3,NA,0.1535,0.0863,0.0792,0.0438,0.042,1,1,1,1,1,unknown,ANTHPA,Hippocrateaceae,Anthodon,panamense,L
ANTP,2,3,20091217,2,8.068,5.7983,14,8,NA,0.0864,0.0627,0.0439,0.0331,0.0296,1,1,1,1,1,unknown,ANTHPA,Hippocrateaceae,Anthodon,panamense,L
ANTP,2,3,20091217,2,8.068,5.7983,14,8,NA,0.0911,0.0664,0.0467,0.0337,0.0324,1,1,1,1,1,unknown,ANTHPA,Hippocrateaceae,Anthodon,panamense,L
ANTP,2,3,20091217,2,8.068,5.7983,14,8,NA,0.1158,0.0745,0.0664,0.0403,0.0344,1,1,1,1,1,unknown,ANTHPA,Hippocrateaceae,Anthodon,panamense,L
ANTP,2,3,20091217,2,8.068,5.7983,14,8,NA,0.1121,0.0748,0.06,0.039,0.0355,1,1,1,1,1,unknown,ANTHPA,Hippocrateaceae,Anthodon,panamense,L
ANTP,2,4,20091217,2,12.1013,7.8769,20,4,NA,0.1603,0.0827,0.0681,0.0332,0.0491,1,1,1,1,1,unknown,ANTHPA,Hippocrateaceae,Anthodon,panamense,L
ANTP,2,4,20091217,2,12.1013,7.8769,20,4,NA,0.1484,0.111,0.0802,0.0611,0.0492,1,1,1,1,1,unknown,ANTHPA,Hippocrateaceae,Anthodon,panamense,L
ANTP,2,4,20091217,2,12.1013,7.8769,20,4,NA,0.1578,0.104,0.0825,0.0519,0.0519,1,1,1,1,1,unknown,ANTHPA,Hippocrateaceae,Anthodon,panamense,L
ANTP,2,4,20091217,2,12.1013,7.8769,20,4,NA,0.135,0.077,0.0714,0.0354,0.0413,1,1,1,1,1,unknown,ANTHPA,Hippocrateaceae,Anthodon,panamense,L
ANTP,3,1,20091223,2,7.5736,6.5149,11,1,NA,0.1249,0.1044,0.0577,0.0532,0.0513,1,1,1,1,1,unknown,ANTHPA,Hippocrateaceae,Anthodon,panamense,L
ANTP,3,1,20091223,2,7.5736,6.5149,11,1,NA,0.1281,0.1105,0.06,0.055,0.0549,1,1,1,1,1,unknown,ANTHPA,Hippocrateaceae,Anthodon,panamense,L
ANTP,3,1,20091223,2,7.5736,6.5149,11,1,NA,0.1325,0.1164,0.0652,0.0607,0.0549,1,1,1,1,1,unknown,ANTHPA,Hippocrateaceae,Anthodon,panamense,L
ANTP,3,1,20091223,2,7.5736,6.5149,11,1,NA,0.131,0.1153,0.0636,0.0593,0.0557,1,1,1,1,1,unknown,ANTHPA,Hippocrateaceae,Anthodon,panamense,L
ANTP,4,1,20091223,3,8.4939,6.7616,11,9,1,0.111,0.0739,0.0448,0.0279,0.0459,1,1,1,1,1,unknown,ANTHPA,Hippocrateaceae,Anthodon,panamense,L
ANTP,4,1,20091223,3,8.4939,6.7616,11,9,1,0.1066,0.0877,0.0464,0.0389,0.0485,1,1,1,1,1,unknown,ANTHPA,Hippocrateaceae,Anthodon,panamense,L
ANTP,4,1,20091223,3,8.4939,6.7616,11,9,1,0.1059,0.0857,0.0411,0.0326,0.0525,1,1,1,1,1,unknown,ANTHPA,Hippocrateaceae,Anthodon,panamense,L
ANTP,4,1,20091223,3,8.4939,6.7616,11,9,1,0.116,0.0976,0.0559,0.0464,0.0508,1,1,1,1,1,unknown,ANTHPA,Hippocrateaceae,Anthodon,panamense,L
ANTP,5,1,20091224,3,5.083,3.996,12,4,NA,0.1042,0.0844,0.0533,0.0456,0.0388,1,1,1,1,1,unknown,ANTHPA,Hippocrateaceae,Anthodon,panamense,L
ANTP,5,1,20091224,3,5.083,3.996,12,4,NA,0.0773,0.0559,0.0324,0.0215,0.0338,1,1,1,1,1,unknown,ANTHPA,Hippocrateaceae,Anthodon,panamense,L
ANTP,5,1,20091224,3,5.083,3.996,12,4,NA,0.1003,0.0828,0.0497,0.0434,0.0389,1,1,1,1,1,unknown,ANTHPA,Hippocrateaceae,Anthodon,panamense,L
ANTP,5,1,20091224,3,5.083,3.996,12,4,NA,0.0908,0.0779,0.0418,0.0376,0.039,1,1,1,1,1,unknown,ANTHPA,Hippocrateaceae,Anthodon,panamense,L
ANTT,1,1,20000310,1,0.1892,0.0302,1,0,NA,0.0155,0.0129,9E-04,7E-04,0.0123,1,1,1,1,1,PNM,ANTITR,Rubiaceae,Pittoniotis,trichantha,T
ANTT,1,2,20000310,1,0.1846,0.0327,1,0,NA,0.0147,0.0121,8E-04,5E-04,0.0117,1,1,1,1,1,PNM,ANTITR,Rubiaceae,Pittoniotis,trichantha,T
ANTT,1,3,20000310,1,0.2348,0.0452,1,0,NA,0.0179,0.0151,6E-04,4E-04,0.0147,1,1,1,1,1,PNM,ANTITR,Rubiaceae,Pittoniotis,trichantha,T
ANTT,1,4,20000310,1,0.192,0.0305,1,0,NA,0.0173,0.0135,8E-04,4E-04,0.0131,1,1,1,1,1,PNM,ANTITR,Rubiaceae,Pittoniotis,trichantha,T
ANTT,1,5,20000310,1,0.1845,0.0258,1,0,NA,0.0154,0.0126,9E-04,7E-04,0.0118,1,1,1,1,1,PNM,ANTITR,Rubiaceae,Pittoniotis,trichantha,T
ANTT,2,1,20000611,2,0.2156,0.0486,1,0,NA,0.0147,0.0125,7E-04,5E-04,0.012,1,1,1,1,1,PNM,ANTITR,Rubiaceae,Pittoniotis,trichantha,T
ANTT,2,2,20000611,2,0.1677,0.0348,1,0,NA,0.0091,0.0077,8E-04,3E-04,0.0074,1,1,1,1,1,PNM,ANTITR,Rubiaceae,Pittoniotis,trichantha,T
ANTT,2,3,20000611,2,0.2405,0.0445,1,0,NA,0.0138,0.0103,5E-04,2E-04,0.01,1,1,1,1,1,PNM,ANTITR,Rubiaceae,Pittoniotis,trichantha,T
ANTT,2,4,20000611,2,0.1654,0.0266,1,0,NA,0.0144,0.0088,6E-04,3E-04,0.0084,1,1,1,1,1,PNM,ANTITR,Rubiaceae,Pittoniotis,trichantha,T
ANTT,2,5,20000611,2,0.1621,0.0291,1,0,NA,0.0158,0.0131,9E-04,5E-04,0.0126,1,1,1,1,1,PNM,ANTITR,Rubiaceae,Pittoniotis,trichantha,T
ANTT,3,1,20081022,3,0.0377,0.0287,1,0,0,0.0127,0.0108,6E-04,5E-04,0.0103,1,1,1,1,1,BCI,ANTITR,Rubiaceae,Pittoniotis,trichantha,T
ANTT,3,2,20081022,3,0.0275,0.0219,1,0,NA,0.0156,0.0134,0.0025,0.0021,0.011,1,1,1,1,1,BCI,ANTITR,Rubiaceae,Pittoniotis,trichantha,T
ANTT,3,3,20081022,3,0.0296,0.0226,1,0,NA,0.0096,0.008,0.0017,0.0013,0.0066,1,1,1,1,1,BCI,ANTITR,Rubiaceae,Pittoniotis,trichantha,T
ANTT,3,4,20081022,3,0.0288,0.0225,1,0,NA,0.0128,0.0106,0.0025,0.0021,0.0085,1,1,1,1,1,BCI,ANTITR,Rubiaceae,Pittoniotis,trichantha,T
ANTT,3,5,20081022,3,0.0255,0.0199,1,0,NA,0.0118,0.0096,0.0012,9E-04,0.0086,1,1,1,1,1,BCI,ANTITR,Rubiaceae,Pittoniotis,trichantha,T
ANTT,4,1,20081022,4,0.028,0.0214,1,0,0,0.0118,0.0103,9E-04,6E-04,0.0095,1,1,1,1,1,BCI,ANTITR,Rubiaceae,Pittoniotis,trichantha,T
ANTT,4,2,20081022,4,0.04,0.0293,1,0,NA,0.0114,0.0093,0.001,5E-04,0.0085,1,1,1,1,1,BCI,ANTITR,Rubiaceae,Pittoniotis,trichantha,T
ANTT,4,3,20081022,4,0.0326,0.024,1,0,NA,0.0129,0.011,0.0021,0.0017,0.0093,1,1,1,1,1,BCI,ANTITR,Rubiaceae,Pittoniotis,trichantha,T
ANTT,4,4,20081022,4,0.0291,0.023,1,0,NA,0.0119,0.0104,0.0014,0.0011,0.0092,1,1,1,1,1,BCI,ANTITR,Rubiaceae,Pittoniotis,trichantha,T
ANTT,4,5,20081022,4,0.0243,0.0176,1,0,NA,0.0094,0.0076,0.001,7E-04,0.0066,1,1,1,1,1,BCI,ANTITR,Rubiaceae,Pittoniotis,trichantha,T
ANTT,5,1,20081022,5,0.0701,0.0168,1,0,0,0.0168,0.0097,0.0012,3E-04,0.0094,1,1,1,1,1,BCI,ANTITR,Rubiaceae,Pittoniotis,trichantha,T
ANTT,5,2,20081022,5,0.0731,0.023,1,0,NA,0.0246,0.0137,0.0048,0.0033,0.0105,1,1,1,1,1,BCI,ANTITR,Rubiaceae,Pittoniotis,trichantha,T
ANTT,5,3,20081022,5,0.1097,0.0272,1,0,NA,0.0152,0.0087,8E-04,6E-04,0.0082,1,1,1,1,1,BCI,ANTITR,Rubiaceae,Pittoniotis,trichantha,T
ANTT,5,4,20081022,5,0.0999,0.0235,1,0,NA,0.0168,0.0106,0.0016,0.001,0.0097,1,1,1,1,1,BCI,ANTITR,Rubiaceae,Pittoniotis,trichantha,T
ANTT,5,5,20081022,5,0.0878,0.0279,1,0,NA,0.0156,0.0114,0.0032,0.0024,0.0089,1,1,1,1,1,BCI,ANTITR,Rubiaceae,Pittoniotis,trichantha,T
APEM,1,1,20000218,2,18.7464,7.8797,177,0,NA,0.0273,0.015,0.0058,0.0057,0.0098,1,1,1,1,1,unknown,APEIME,Tiliaceae,Apeiba,membranacea,T
APEM,1,1,20000218,2,18.7464,7.8797,177,0,NA,0.0244,0.0147,0.0052,0.0048,0.0101,1,1,1,1,1,unknown,APEIME,Tiliaceae,Apeiba,membranacea,T
APEM,1,1,20000218,2,18.7464,7.8797,177,0,NA,0.0268,0.0156,0.0053,0.0052,0.0105,1,1,1,1,1,unknown,APEIME,Tiliaceae,Apeiba,membranacea,T
APEM,1,1,20000218,2,18.7464,7.8797,177,0,NA,0.0292,0.0157,0.0052,0.0052,0.0105,1,1,1,1,1,unknown,APEIME,Tiliaceae,Apeiba,membranacea,T
APEM,1,2,20000218,2,15.2252,6.7714,195,0,NA,0.0255,0.0151,0.0052,0.0047,0.0104,1,1,1,1,1,unknown,APEIME,Tiliaceae,Apeiba,membranacea,T
APEM,1,2,20000218,2,15.2252,6.7714,195,0,NA,0.0186,0.0126,0.0041,0.0041,0.0091,1,1,1,1,1,unknown,APEIME,Tiliaceae,Apeiba,membranacea,T
APEM,1,2,20000218,2,15.2252,6.7714,195,0,NA,0.0261,0.0147,0.0056,0.005,0.0101,1,1,1,1,1,unknown,APEIME,Tiliaceae,Apeiba,membranacea,T
APEM,1,2,20000218,2,15.2252,6.7714,195,0,NA,0.0212,0.0122,0.0041,0.0039,0.0099,1,1,1,1,1,unknown,APEIME,Tiliaceae,Apeiba,membranacea,T
APEM,1,3,20000218,2,15.4198,7.4353,185,0,NA,0.0227,0.0128,0.0043,0.0043,0.0087,1,1,1,1,1,unknown,APEIME,Tiliaceae,Apeiba,membranacea,T
APEM,1,3,20000218,2,15.4198,7.4353,185,0,NA,0.0275,0.0148,0.0051,0.005,0.0099,1,1,1,1,1,unknown,APEIME,Tiliaceae,Apeiba,membranacea,T
APEM,1,3,20000218,2,15.4198,7.4353,185,0,NA,0.0238,0.013,0.0043,0.0042,0.0091,1,1,1,1,1,unknown,APEIME,Tiliaceae,Apeiba,membranacea,T
APEM,1,3,20000218,2,15.4198,7.4353,185,0,NA,0.023,0.0136,0.005,0.0049,0.0093,1,1,1,1,1,unknown,APEIME,Tiliaceae,Apeiba,membranacea,T
APEM,1,4,20000218,2,9.4187,6.667,165,0,NA,0.0174,0.0134,0.0036,0.0034,0.0099,1,1,1,1,1,unknown,APEIME,Tiliaceae,Apeiba,membranacea,T
APEM,1,4,20000218,2,9.4187,6.667,165,0,NA,0.0196,0.0142,0.0046,0.0046,0.009,1,1,1,1,1,unknown,APEIME,Tiliaceae,Apeiba,membranacea,T
APEM,1,4,20000218,2,9.4187,6.667,165,0,NA,0.0124,0.0112,0.0033,0.0032,0.0091,1,1,1,1,1,unknown,APEIME,Tiliaceae,Apeiba,membranacea,T
APEM,1,4,20000218,2,9.4187,6.667,165,0,NA,0.0117,0.0111,0.0038,0.0038,0.0076,1,1,1,1,1,unknown,APEIME,Tiliaceae,Apeiba,membranacea,T
APEM,1,5,20000218,2,7.1003,5.7513,156,0,NA,0.0147,0.0107,0.0032,0.0026,0.008,1,1,1,1,1,unknown,APEIME,Tiliaceae,Apeiba,membranacea,T
APEM,1,5,20000218,2,7.1003,5.7513,156,0,NA,0.0165,0.0121,0.0035,0.0034,0.0085,1,1,1,1,1,unknown,APEIME,Tiliaceae,Apeiba,membranacea,T
APEM,1,5,20000218,2,7.1003,5.7513,156,0,NA,0.0138,0.009,0.0028,0.0025,0.0064,1,1,1,1,1,unknown,APEIME,Tiliaceae,Apeiba,membranacea,T
APEM,1,5,20000218,2,7.1003,5.7513,156,0,NA,0.0156,0.0119,0.0032,0.0029,0.0089,1,1,1,1,1,unknown,APEIME,Tiliaceae,Apeiba,membranacea,T
APEM,2,1,20000301,1,7.595,5.8797,175,0,NA,0.0156,0.062,0.0042,0.0038,0.0055,1,1,1,1,1,unknown,APEIME,Tiliaceae,Apeiba,membranacea,T
APEM,2,1,20000301,1,7.595,5.8797,175,0,NA,0.0153,0.0105,0.0044,0.0023,0.0073,1,1,1,1,1,unknown,APEIME,Tiliaceae,Apeiba,membranacea,T
APEM,2,1,20000301,1,7.595,5.8797,175,0,NA,0.0163,0.0112,0.0048,0.0036,0.0074,1,1,1,1,1,unknown,APEIME,Tiliaceae,Apeiba,membranacea,T
APEM,2,1,20000301,1,7.595,5.8797,175,0,NA,0.0175,0.0118,0.038,0.0029,0.009,1,1,1,1,1,unknown,APEIME,Tiliaceae,Apeiba,membranacea,T
APEM,2,2,20000301,1,7.397,6.0624,183,0,NA,0.018,0.0138,0.0048,0.0045,0.0097,1,1,1,1,1,unknown,APEIME,Tiliaceae,Apeiba,membranacea,T
APEM,2,2,20000301,1,7.397,6.0624,183,0,NA,0.0162,0.0121,0.0044,0.0036,0.0085,1,1,1,1,1,unknown,APEIME,Tiliaceae,Apeiba,membranacea,T
APEM,2,2,20000301,1,7.397,6.0624,183,0,NA,0.0173,0.0102,0.0042,0.0031,0.007,1,1,1,1,1,unknown,APEIME,Tiliaceae,Apeiba,membranacea,T
APEM,2,2,20000301,1,7.397,6.0624,183,0,NA,0.0166,0.0124,0.004,0.0033,0.0093,1,1,1,1,1,unknown,APEIME,Tiliaceae,Apeiba,membranacea,T
APEM,2,3,20000301,1,9.1,7.6088,223,0,NA,0.0184,0.0138,0.0043,0.0038,0.0107,1,1,1,1,1,unknown,APEIME,Tiliaceae,Apeiba,membranacea,T
APEM,2,3,20000301,1,9.1,7.6088,223,0,NA,0.0166,0.013,0.0044,0.0032,0.0092,1,1,1,1,1,unknown,APEIME,Tiliaceae,Apeiba,membranacea,T
APEM,2,3,20000301,1,9.1,7.6088,223,0,NA,0.0178,0.0132,0.0043,0.0042,0.0096,1,1,1,1,1,unknown,APEIME,Tiliaceae,Apeiba,membranacea,T
APEM,2,3,20000301,1,9.1,7.6088,223,0,NA,0.0157,0.0119,0.0037,0.0046,0.0092,1,1,1,1,1,unknown,APEIME,Tiliaceae,Apeiba,membranacea,T
APEM,2,4,20000301,1,18.727,5.748,174,0,NA,0.0185,0.0112,0.0077,0.0038,0.0072,1,1,1,1,1,unknown,APEIME,Tiliaceae,Apeiba,membranacea,T
APEM,2,4,20000301,1,18.727,5.748,174,0,NA,0.0173,0.0087,0.0034,0.0022,0.007,1,1,1,1,1,unknown,APEIME,Tiliaceae,Apeiba,membranacea,T
APEM,2,4,20000301,1,18.727,5.748,174,0,NA,0.0234,0.0117,0.009,0.0044,0.0073,1,1,1,1,1,unknown,APEIME,Tiliaceae,Apeiba,membranacea,T
APEM,2,4,20000301,1,18.727,5.748,174,0,NA,0.0201,0.0096,0.006,0.0028,0.0066,1,1,1,1,1,unknown,APEIME,Tiliaceae,Apeiba,membranacea,T
APEM,2,5,20000301,1,4.525,3.773,84,0,NA,0.0157,0.0129,0.0043,0.0038,0.0095,1,1,1,1,1,unknown,APEIME,Tiliaceae,Apeiba,membranacea,T
APEM,2,5,20000301,1,4.525,3.773,84,0,NA,0.0135,0.0113,0.0025,0.0027,0.0092,1,1,1,1,1,unknown,APEIME,Tiliaceae,Apeiba,membranacea,T
APEM,2,5,20000301,1,4.525,3.773,84,0,NA,0.0149,0.0096,0.0021,0.0011,0.0081,1,1,1,1,1,unknown,APEIME,Tiliaceae,Apeiba,membranacea,T
APEM,2,5,20000301,1,4.525,3.773,84,0,NA,0.0168,0.013,0.004,0.0033,0.0095,1,1,1,1,1,unknown,APEIME,Tiliaceae,Apeiba,membranacea,T
APEM,3,1,20000324,3,8.9607,7.6216,189,3,NA,0.0227,0.0157,0.0045,0.0037,0.0112,1,1,1,1,1,wmw7.0,APEIME,Tiliaceae,Apeiba,membranacea,T
APEM,3,1,20000324,3,8.9607,7.6216,189,3,NA,0.0171,0.0145,0.0056,0.0052,0.0096,1,1,1,1,1,wmw7.0,APEIME,Tiliaceae,Apeiba,membranacea,T
APEM,3,1,20000324,3,8.9607,7.6216,189,3,NA,0.0216,0.0167,0.007,0.0058,0.0107,1,1,1,1,1,wmw7.0,APEIME,Tiliaceae,Apeiba,membranacea,T
APEM,3,1,20000324,3,8.9607,7.6216,189,3,NA,0.0201,0.0148,0.0053,0.0045,0.0102,1,1,1,1,1,wmw7.0,APEIME,Tiliaceae,Apeiba,membranacea,T
APEM,3,2,20000324,3,8.8242,7.4657,195,0,NA,0.0173,0.0136,0.0052,0.0042,0.0089,1,1,1,1,1,wmw7.0,APEIME,Tiliaceae,Apeiba,membranacea,T
APEM,3,2,20000324,3,8.8242,7.4657,195,0,NA,0.0201,0.0149,0.0072,0.0064,0.0084,1,1,1,1,1,wmw7.0,APEIME,Tiliaceae,Apeiba,membranacea,T
APEM,3,2,20000324,3,8.8242,7.4657,195,0,NA,0.0192,0.0153,0.0053,0.0049,0.0103,1,1,1,1,1,wmw7.0,APEIME,Tiliaceae,Apeiba,membranacea,T
APEM,3,2,20000324,3,8.8242,7.4657,195,0,NA,0.0206,0.0144,0.0044,0.0035,0.0107,1,1,1,1,1,wmw7.0,APEIME,Tiliaceae,Apeiba,membranacea,T
APEM,3,3,20000324,3,7.0702,5.816,152,2,NA,0.0143,0.0119,0.0041,0.0039,0.0081,1,1,1,1,1,wmw7.0,APEIME,Tiliaceae,Apeiba,membranacea,T
APEM,3,3,20000324,3,7.0702,5.816,152,2,NA,0.0135,0.0102,0.0036,0.0035,0.007,1,1,1,1,1,wmw7.0,APEIME,Tiliaceae,Apeiba,membranacea,T
APEM,3,3,20000324,3,7.0702,5.816,152,2,NA,0.0143,0.0097,0.0032,0.0031,0.0072,1,1,1,1,1,wmw7.0,APEIME,Tiliaceae,Apeiba,membranacea,T
APEM,3,3,20000324,3,7.0702,5.816,152,2,NA,0.0176,0.0143,0.0056,0.0054,0.0092,1,1,1,1,1,wmw7.0,APEIME,Tiliaceae,Apeiba,membranacea,T
APEM,3,4,20000324,3,7.9718,6.751,185,0,NA,0.0166,0.0156,0.0048,0.0048,0.0108,1,1,1,1,1,wmw7.0,APEIME,Tiliaceae,Apeiba,membranacea,T
APEM,3,4,20000324,3,7.9718,6.751,185,0,NA,0.0137,0.0117,0.0053,0.0046,0.007,1,1,1,1,1,wmw7.0,APEIME,Tiliaceae,Apeiba,membranacea,T
APEM,3,4,20000324,3,7.9718,6.751,185,0,NA,0.0165,0.013,0.0052,0.0047,0.0084,1,1,1,1,1,wmw7.0,APEIME,Tiliaceae,Apeiba,membranacea,T
APEM,3,4,20000324,3,7.9718,6.751,185,0,NA,0.0192,0.015,0.0051,0.0046,0.0104,1,1,1,1,1,wmw7.0,APEIME,Tiliaceae,Apeiba,membranacea,T
APEM,3,5,20000324,3,7.5988,6.485,150,0,NA,0.0193,0.0143,0.0058,0.0045,0.0105,1,1,1,1,1,wmw7.0,APEIME,Tiliaceae,Apeiba,membranacea,T
APEM,3,5,20000324,3,7.5988,6.485,150,0,NA,0.0194,0.0158,0.006,0.0055,0.0104,1,1,1,1,1,wmw7.0,APEIME,Tiliaceae,Apeiba,membranacea,T
APEM,3,5,20000324,3,7.5988,6.485,150,0,NA,0.0174,0.0139,0.0035,0.0034,0.0113,1,1,1,1,1,wmw7.0,APEIME,Tiliaceae,Apeiba,membranacea,T
APEM,3,5,20000324,3,7.5988,6.485,150,0,NA,0.0196,0.0162,0.0066,0.0064,0.0106,1,1,1,1,1,wmw7.0,APEIME,Tiliaceae,Apeiba,membranacea,T
APEM,4,1,20000329,4,8.2758,7.546,182,2,NA,0.0153,0.0137,0.0051,0.0043,0.0092,1,1,1,1,1,unknown,APEIME,Tiliaceae,Apeiba,membranacea,T
APEM,4,1,20000329,4,8.2758,7.546,182,2,NA,0.0149,0.0133,0.0058,0.005,0.0087,1,1,1,1,1,unknown,APEIME,Tiliaceae,Apeiba,membranacea,T
APEM,4,1,20000329,4,8.2758,7.546,182,2,NA,0.0127,0.0117,0.0049,0.004,0.0081,1,1,1,1,1,unknown,APEIME,Tiliaceae,Apeiba,membranacea,T
APEM,4,1,20000329,4,8.2758,7.546,182,2,NA,0.0142,0.0135,0.0076,0.0068,0.0071,1,1,1,1,1,unknown,APEIME,Tiliaceae,Apeiba,membranacea,T
APEM,4,2,20000329,4,6.4062,6.0243,126,0,NA,0.0162,0.0095,0.0046,0.0032,0.0062,1,1,1,1,1,unknown,APEIME,Tiliaceae,Apeiba,membranacea,T
APEM,4,2,20000329,4,6.4062,6.0243,126,0,NA,0.0167,0.0136,0.0096,0.0083,0.0056,1,1,1,1,1,unknown,APEIME,Tiliaceae,Apeiba,membranacea,T
APEM,4,2,20000329,4,6.4062,6.0243,126,0,NA,0.0163,0.0122,0.0071,0.0067,0.0055,1,1,1,1,1,unknown,APEIME,Tiliaceae,Apeiba,membranacea,T
APEM,4,2,20000329,4,6.4062,6.0243,126,0,NA,0.0165,0.0125,0.0067,0.0051,0.0081,1,1,1,1,1,unknown,APEIME,Tiliaceae,Apeiba,membranacea,T
APEM,4,3,20000329,4,7.3964,6.7772,170,0,NA,0.0132,0.0122,0.0057,0.004,0.008,1,1,1,1,1,unknown,APEIME,Tiliaceae,Apeiba,membranacea,T
APEM,4,3,20000329,4,7.3964,6.7772,170,0,NA,0.0107,0.0094,0.0046,0.0043,0.0053,1,1,1,1,1,unknown,APEIME,Tiliaceae,Apeiba,membranacea,T
APEM,4,3,20000329,4,7.3964,6.7772,170,0,NA,0.0143,0.0116,0.0037,0.0035,0.0082,1,1,1,1,1,unknown,APEIME,Tiliaceae,Apeiba,membranacea,T
APEM,4,3,20000329,4,7.3964,6.7772,170,0,NA,0.0128,0.0097,0.004,0.0037,0.006,1,1,1,1,1,unknown,APEIME,Tiliaceae,Apeiba,membranacea,T
APEM,4,4,20000329,4,6.7935,6.1906,185,11,NA,0.0126,0.0112,0.0045,0.0045,0.0069,1,1,1,1,1,unknown,APEIME,Tiliaceae,Apeiba,membranacea,T
APEM,4,4,20000329,4,6.7935,6.1906,185,11,NA,0.0128,0.0117,0.0048,0.0042,0.0073,1,1,1,1,1,unknown,APEIME,Tiliaceae,Apeiba,membranacea,T
APEM,4,4,20000329,4,6.7935,6.1906,185,11,NA,0.0121,0.0107,0.0044,0.0036,0.0077,1,1,1,1,1,unknown,APEIME,Tiliaceae,Apeiba,membranacea,T
APEM,4,4,20000329,4,6.7935,6.1906,185,11,NA,0.0138,0.0121,0.0054,0.0044,0.0079,1,1,1,1,1,unknown,APEIME,Tiliaceae,Apeiba,membranacea,T
APEM,5,1,20081105,4,6.8798,5.835,92,42,NA,0.0176,0.0119,0.0021,0.0017,0.0097,1,1,1,1,1,BCI,APEIME,Tiliaceae,Apeiba,membranacea,T
APEM,5,1,20081105,4,6.8798,5.835,92,42,NA,0.0107,0.0094,0.002,0.0018,0.0075,1,1,1,1,1,BCI,APEIME,Tiliaceae,Apeiba,membranacea,T
APEM,5,1,20081105,4,6.8798,5.835,92,42,NA,0.017,0.0103,0.0038,0.003,0.0064,1,1,1,1,1,BCI,APEIME,Tiliaceae,Apeiba,membranacea,T
APEM,5,1,20081105,4,6.8798,5.835,92,42,NA,0.0167,0.0128,0.0048,0.0045,0.0081,1,1,1,1,1,BCI,APEIME,Tiliaceae,Apeiba,membranacea,T
APEM,6,1,20081205,5,8.1854,7.0085,191,1,NA,0.0142,0.0129,0.0038,0.0034,0.0072,1,1,1,1,1,BCI,APEIME,Tiliaceae,Apeiba,membranacea,T
APEM,6,1,20081205,5,8.1854,7.0085,191,1,NA,0.017,0.0144,0.0048,0.0044,0.0098,1,1,1,1,1,BCI,APEIME,Tiliaceae,Apeiba,membranacea,T
APEM,6,1,20081205,5,8.1854,7.0085,191,1,NA,0.0186,0.0142,0.0046,0.0039,0.0097,1,1,1,1,1,BCI,APEIME,Tiliaceae,Apeiba,membranacea,T
APEM,6,1,20081205,5,8.1854,7.0085,191,1,NA,0.0155,0.0135,0.0039,0.0035,0.009,1,1,1,1,1,BCI,APEIME,Tiliaceae,Apeiba,membranacea,T
