sp,cen_interval,tStart,tEnd,tCenInt,Nt0,Nt1,S_t1,M_t1,R_t1,site
randar,6,2005-05-29,2010-05-17,4.967123287671233,487,465,402,3.68953322227591e-5,2.734595211804498e-5,bci
randar,7,2010-05-17,2015-07-09,5.144808743169399,465,461,372,3.9474247722871704e-5,3.777643061651163e-5,bci
cespma,1,1982-01-01,1985-05-03,3.334246575342466,4,3,3,6.613084883307695e-7,0,bci
cespma,2,1985-05-03,1990-08-10,5.271232876712329,3,3,2,4.442184099132249e-7,4.442184099132249e-7,bci
cespma,3,1990-08-10,1995-05-20,4.7753424657534245,3,2,2,4.88419632394391e-7,0,bci
cespma,4,1995-05-20,2000-05-14,4.983606557377049,2,1,1,5.193853313005436e-7,0,bci
cespma,5,2000-05-14,2005-05-29,5.041095890410959,1,1,1,0,NaN,bci
cespma,6,2005-05-29,2010-05-17,4.967123287671233,1,1,1,0,NaN,bci
cespma,7,2010-05-17,2015-07-09,5.144808743169399,1,1,1,0,NaN,bci
cordla,1,1982-01-01,1985-05-03,3.334246575342466,798,754,596,1.3376790200414918e-4,1.0463033919136421e-4,bci
cordla,2,1985-05-03,1990-08-10,5.271232876712329,754,796,533,9.603867197228075e-5,1.142903652882798e-4,bci
cordla,3,1990-08-10,1995-05-20,4.7753424657534245,796,757,570,1.0753231821416983e-4,8.89758562214591e-5,bci
cordla,4,1995-05-20,2000-05-14,4.983606557377049,757,647,515,1.1261299252506941e-4,6.142526865003786e-5,bci
cordla,5,2000-05-14,2005-05-29,5.041095890410959,647,615,452,8.886673812830293e-5,7.428347853801732e-5,bci
cordla,6,2005-05-29,2010-05-17,4.967123287671233,615,640,453,7.342456945567156e-5,8.475552153216409e-5,bci
cordla,7,2010-05-17,2015-07-09,5.144808743169399,640,597,431,9.467894887120096e-5,7.519954790726967e-5,bci
picrla,1,1982-01-01,1985-05-03,3.334246575342466,1015,1003,865,9.506329038305088e-5,8.74582271524068e-5,bci
picrla,2,1985-05-03,1990-08-10,5.271232876712329,1003,989,793,8.744014317360056e-5,8.161080029536053e-5,bci
picrla,3,1990-08-10,1995-05-20,4.7753424657534245,989,923,802,8.493523830277836e-5,5.4958095372386e-5,bci
picrla,4,1995-05-20,2000-05-14,4.983606557377049,923,860,720,8.974776800074825e-5,6.189501241430914e-5,bci
picrla,5,2000-05-14,2005-05-29,5.041095890410959,860,882,683,7.685432647934175e-5,8.640684163496615e-5,bci
picrla,6,2005-05-29,2010-05-17,4.967123287671233,882,919,728,6.684768795319051e-5,8.290849609778823e-5,bci
picrla,7,2010-05-17,2015-07-09,5.144808743169399,919,987,760,6.662890959295875e-5,9.512429231195998e-5,bci
cupala,1,1982-01-01,1985-05-03,3.334246575342466,39,31,28,7.378903773011364e-6,2.012428301730372e-6,bci
cupala,2,1985-05-03,1990-08-10,5.271232876712329,31,35,23,3.4133065435582376e-6,5.119959815337357e-6,bci
cupala,3,1990-08-10,1995-05-20,4.7753424657534245,35,27,20,7.740780846337653e-6,3.6123643949575713e-6,bci
cupala,4,1995-05-20,2000-05-14,4.983606557377049,27,25,19,3.676443559441442e-6,2.7573326695810816e-6,bci
cupala,5,2000-05-14,2005-05-29,5.041095890410959,25,26,16,4.236207261074981e-6,4.706896956749978e-6,bci
cupala,6,2005-05-29,2010-05-17,4.967123287671233,26,41,22,1.7197799600946307e-6,8.168954810449496e-6,bci
cupala,7,2010-05-17,2015-07-09,5.144808743169399,41,52,31,4.3372180327545885e-6,9.108157868784636e-6,bci
zantse,1,1982-01-01,1985-05-03,3.334246575342466,0,0,0,NaN,NaN,bci
zantse,2,1985-05-03,1990-08-10,5.271232876712329,0,0,0,NaN,NaN,bci
zantse,3,1990-08-10,1995-05-20,4.7753424657534245,0,0,0,NaN,NaN,bci
zantse,4,1995-05-20,2000-05-14,4.983606557377049,0,0,0,NaN,NaN,bci
zantse,5,2000-05-14,2005-05-29,5.041095890410959,0,0,0,NaN,NaN,bci
zantse,6,2005-05-29,2010-05-17,4.967123287671233,0,0,0,NaN,NaN,bci
zantse,7,2010-05-17,2015-07-09,5.144808743169399,0,0,0,NaN,NaN,bci
xyl1ma,1,1982-01-01,1985-05-03,3.334246575342466,608,657,518,5.704347239199803e-5,8.810047402764141e-5,bci
xyl1ma,2,1985-05-03,1990-08-10,5.271232876712329,657,730,553,4.226242572591297e-5,7.19273976296788e-5,bci
xyl1ma,3,1990-08-10,1995-05-20,4.7753424657534245,730,756,622,4.813840409321871e-5,5.9727279152697295e-5,bci
xyl1ma,4,1995-05-20,2000-05-14,4.983606557377049,756,801,629,5.478036524949891e-5,7.419073088908514e-5,bci
xyl1ma,5,2000-05-14,2005-05-29,5.041095890410959,801,934,672,5.48436455593071e-5,1.1138786927549194e-4,bci
xyl1ma,6,2005-05-29,2010-05-17,4.967123287671233,934,1135,802,5.6431447921704273e-5,1.4236115271157215e-4,bci
xyl1ma,7,2010-05-17,2015-07-09,5.144808743169399,1135,1500,973,6.694287484056937e-5,2.1777095704308679e-4,bci
geniam,1,1982-01-01,1985-05-03,3.334246575342466,56,48,46,6.416517157481767e-6,1.2833034314963534e-6,bci
geniam,2,1985-05-03,1990-08-10,5.271232876712329,48,45,43,1.9825843228998077e-6,7.930337291599231e-7,bci
geniam,3,1990-08-10,1995-05-20,4.7753424657534245,45,37,36,4.1087992366596385e-6,4.565332485177376e-7,bci
geniam,4,1995-05-20,2000-05-14,4.983606557377049,37,36,33,1.679491088385014e-6,1.2596183162887604e-6,bci
geniam,5,2000-05-14,2005-05-29,5.041095890410959,36,32,30,2.557500065490821e-6,8.525000218302737e-7,bci
geniam,6,2005-05-29,2010-05-17,4.967123287671233,32,33,26,2.6202274812838907e-6,3.0569320614978725e-6,bci
geniam,7,2010-05-17,2015-07-09,5.144808743169399,33,32,30,1.2114275268870377e-6,8.076183512580252e-7,bci
ingasp,1,1982-01-01,1985-05-03,3.334246575342466,4,6,3,6.613084883307695e-7,1.9839254649923086e-6,bci
ingasp,2,1985-05-03,1990-08-10,5.271232876712329,6,5,4,8.884368198264498e-7,4.442184099132249e-7,bci
ingasp,3,1990-08-10,1995-05-20,4.7753424657534245,5,3,3,1.0144873318765858e-6,0,bci
ingasp,4,1995-05-20,2000-05-14,4.983606557377049,3,4,3,0,NaN,bci
ingasp,5,2000-05-14,2005-05-29,5.041095890410959,4,8,2,1.0277203531698794e-6,3.0831610595096384e-6,bci
ingasp,6,2005-05-29,2010-05-17,4.967123287671233,8,10,6,9.003512484952321e-7,1.8007024969904641e-6,bci
ingasp,7,2010-05-17,2015-07-09,5.144808743169399,10,8,5,2.5209192318641895e-6,1.5125515391185137e-6,bci
hampap,1,1982-01-01,1985-05-03,3.334246575342466,23,8,3,2.1028274934970795e-5,5.257068733742699e-6,bci
hampap,2,1985-05-03,1990-08-10,5.271232876712329,8,14,2,3.7000365741324845e-6,7.400073148264969e-6,bci
hampap,3,1990-08-10,1995-05-20,4.7753424657534245,14,8,3,7.720280348694814e-6,3.5092183403158245e-6,bci
hampap,4,1995-05-20,2000-05-14,4.983606557377049,8,15,1,5.458368100974558e-6,1.0916736201949114e-5,bci
hampap,5,2000-05-14,2005-05-29,5.041095890410959,15,119,5,5.874577992363397e-6,6.697018911294273e-5,bci
hampap,6,2005-05-29,2010-05-17,4.967123287671233,119,135,34,5.305477382874663e-5,6.3041554784746e-5,bci
hampap,7,2010-05-17,2015-07-09,5.144808743169399,135,65,29,6.97665497372237e-5,2.369429991075522e-5,bci
sapisp,1,1982-01-01,1985-05-03,3.334246575342466,0,0,0,NaN,NaN,bci
sapisp,2,1985-05-03,1990-08-10,5.271232876712329,0,0,0,NaN,NaN,bci
sapisp,3,1990-08-10,1995-05-20,4.7753424657534245,0,0,0,NaN,NaN,bci
sapisp,4,1995-05-20,2000-05-14,4.983606557377049,0,1,0,NaN,NaN,bci
sapisp,5,2000-05-14,2005-05-29,5.041095890410959,1,0,0,2e-6,0,bci
sapisp,6,2005-05-29,2010-05-17,4.967123287671233,0,0,0,NaN,NaN,bci
sapisp,7,2010-05-17,2015-07-09,5.144808743169399,0,1,0,NaN,NaN,bci
sipapa,1,1982-01-01,1985-05-03,3.334246575342466,316,239,203,7.855361245019793e-5,2.5025929630151553e-5,bci
sipapa,2,1985-05-03,1990-08-10,5.271232876712329,239,208,144,4.380460559157881e-5,2.951047113537941e-5,bci
sipapa,3,1990-08-10,1995-05-20,4.7753424657534245,208,161,127,4.0832313458507284e-5,1.7139489599867253e-5,bci
sipapa,4,1995-05-20,2000-05-14,4.983606557377049,161,244,107,2.5345654922543154e-5,6.430286526645207e-5,bci
sipapa,5,2000-05-14,2005-05-29,5.041095890410959,244,305,175,3.11382251250382e-5,5.866622125007197e-5,bci
sipapa,6,2005-05-29,2010-05-17,4.967123287671233,305,303,188,5.662025773057592e-5,5.56523900770618e-5,bci
sipapa,7,2010-05-17,2015-07-09,5.144808743169399,303,480,211,4.116019602591792e-5,1.2034883403230349e-4,bci
myrcga,1,1982-01-01,1985-05-03,3.334246575342466,36,44,32,2.4990176874043418e-6,7.497053062213025e-6,bci
myrcga,2,1985-05-03,1990-08-10,5.271232876712329,44,50,40,1.576846405773784e-6,3.94211601443446e-6,bci
myrcga,3,1990-08-10,1995-05-20,4.7753424657534245,50,41,35,7.1969765511397e-6,2.87879062045588e-6,bci
myrcga,4,1995-05-20,2000-05-14,4.983606557377049,41,39,30,4.9820277398584804e-6,4.076204514429666e-6,bci
myrcga,5,2000-05-14,2005-05-29,5.041095890410959,39,42,34,2.094260569135503e-6,3.3508169106168046e-6,bci
myrcga,6,2005-05-29,2010-05-17,4.967123287671233,42,47,32,4.475108180298782e-6,6.712662270448173e-6,bci
myrcga,7,2010-05-17,2015-07-09,5.144808743169399,47,56,42,2.0327661712982577e-6,5.691745279635122e-6,bci
nectci,1,1982-01-01,1985-05-03,3.334246575342466,282,275,219,4.118669838378197e-5,3.6610398563361754e-5,bci
nectci,2,1985-05-03,1990-08-10,5.271232876712329,275,240,183,4.089581402206253e-5,2.5337623904973524e-5,bci
nectci,3,1990-08-10,1995-05-20,4.7753424657534245,240,175,143,4.932433681146174e-5,1.6271946164605934e-5,bci
nectci,4,1995-05-20,2000-05-14,4.983606557377049,175,128,99,3.7805887630702956e-5,1.4425930806452445e-5,bci
nectci,5,2000-05-14,2005-05-29,5.041095890410959,128,120,84,2.0521052972697134e-5,1.6789952432206746e-5,bci
nectci,6,2005-05-29,2010-05-17,4.967123287671233,120,123,78,1.9937393374910827e-5,2.136149290169017e-5,bci
nectci,7,2010-05-17,2015-07-09,5.144808743169399,123,129,93,1.3011654098263766e-5,1.561398491791652e-5,bci
ficuma,1,1982-01-01,1985-05-03,3.334246575342466,4,4,4,0,NaN,bci
ficuma,2,1985-05-03,1990-08-10,5.271232876712329,4,4,2,9.85739261798856e-7,9.85739261798856e-7,bci
ficuma,3,1990-08-10,1995-05-20,4.7753424657534245,4,1,1,2.0157026161426266e-6,0,bci
ficuma,4,1995-05-20,2000-05-14,4.983606557377049,1,1,1,0,NaN,bci
ficuma,5,2000-05-14,2005-05-29,5.041095890410959,1,2,1,0,NaN,bci
ficuma,6,2005-05-29,2010-05-17,4.967123287671233,2,1,1,5.209914434338318e-7,0,bci
ficuma,7,2010-05-17,2015-07-09,5.144808743169399,1,0,0,2e-6,0,bci
maytsc,1,1982-01-01,1985-05-03,3.334246575342466,49,46,40,5.786927841619772e-6,3.857951894413181e-6,bci
maytsc,2,1985-05-03,1990-08-10,5.271232876712329,46,50,41,1.9865686423642328e-6,3.575823556255619e-6,bci
maytsc,3,1990-08-10,1995-05-20,4.7753424657534245,50,48,43,3.1090125602225795e-6,2.2207232573018425e-6,bci
maytsc,4,1995-05-20,2000-05-14,4.983606557377049,48,40,39,3.917610561753158e-6,4.3529006241701755e-7,bci
maytsc,5,2000-05-14,2005-05-29,5.041095890410959,40,38,33,2.995342582244529e-6,2.139530415888949e-6,bci
maytsc,6,2005-05-29,2010-05-17,4.967123287671233,38,35,32,2.5844476382555308e-6,1.2922238191277652e-6,bci
maytsc,7,2010-05-17,2015-07-09,5.144808743169399,35,37,33,7.960201156378054e-7,1.5920402312756109e-6,bci
phoeci,1,1982-01-01,1985-05-03,3.334246575342466,59,56,38,1.4586512905308993e-5,1.2502725347407709e-5,bci
phoeci,2,1985-05-03,1990-08-10,5.271232876712329,56,56,29,1.3144440315375586e-5,1.3144440315375584e-5,bci
phoeci,3,1990-08-10,1995-05-20,4.7753424657534245,56,43,28,1.5132160662641186e-5,8.106514640700635e-6,bci
phoeci,4,1995-05-20,2000-05-14,4.983606557377049,43,35,18,1.3787821330947314e-5,9.375718505044174e-6,bci
phoeci,5,2000-05-14,2005-05-29,5.041095890410959,35,38,14,1.1634144780136412e-5,1.3296165463013043e-5,bci
phoeci,6,2005-05-29,2010-05-17,4.967123287671233,38,50,14,1.3840370289312658e-5,2.0760555433968988e-5,bci
phoeci,7,2010-05-17,2015-07-09,5.144808743169399,50,44,24,1.3295299794865757e-5,1.0227153688358274e-5,bci
licahy,1,1982-01-01,1985-05-03,3.334246575342466,85,87,77,4.965786203241295e-6,6.207232754051619e-6,bci
licahy,2,1985-05-03,1990-08-10,5.271232876712329,87,96,77,3.984208133409572e-6,7.569995453478187e-6,bci
licahy,3,1990-08-10,1995-05-20,4.7753424657534245,96,103,91,2.1385953954273303e-6,5.132628949025593e-6,bci
licahy,4,1995-05-20,2000-05-14,4.983606557377049,103,97,92,4.615949570320335e-6,2.0981588956001527e-6,bci
licahy,5,2000-05-14,2005-05-29,5.041095890410959,97,97,82,6.358409009260207e-6,6.358409009260207e-6,bci
licahy,6,2005-05-29,2010-05-17,4.967123287671233,97,112,86,4.644521248408833e-6,1.0977959314420878e-5,bci
licahy,7,2010-05-17,2015-07-09,5.144808743169399,112,131,106,2.384467429526541e-6,9.935280956360587e-6,bci
tachve,1,1982-01-01,1985-05-03,3.334246575342466,2684,2722,2338,2.1765844814079595e-4,2.415631331967215e-4,bci
tachve,2,1985-05-03,1990-08-10,5.271232876712329,2722,2792,2145,2.4055853714935124e-4,2.6974241513974046e-4,bci
tachve,3,1990-08-10,1995-05-20,4.7753424657534245,2792,2629,2250,2.4675804150373076e-4,1.7254851979688922e-4,bci
tachve,4,1995-05-20,2000-05-14,4.983606557377049,2629,2172,1849,3.5852794255638687e-4,1.4846734031501662e-4,bci
tachve,5,2000-05-14,2005-05-29,5.041095890410959,2172,1907,1536,2.885278364402529e-4,1.6830790459014753e-4,bci
tachve,6,2005-05-29,2010-05-17,4.967123287671233,1907,1770,1336,2.63681951195405e-4,2.0041675449878417e-4,bci
tachve,7,2010-05-17,2015-07-09,5.144808743169399,1770,1602,1219,2.475352988565278e-4,1.7206174131043585e-4,bci
protco,1,1982-01-01,1985-05-03,3.334246575342466,633,587,500,8.646179847321711e-5,5.655771779826983e-5,bci
protco,2,1985-05-03,1990-08-10,5.271232876712329,587,577,422,7.124778250436295e-5,6.69297350798561e-5,bci
protco,3,1990-08-10,1995-05-20,4.7753424657534245,577,526,456,5.549533625792746e-5,3.2104739983924975e-5,bci
protco,4,1995-05-20,2000-05-14,4.983606557377049,526,483,409,5.1789592033374285e-5,3.2755810345894845e-5,bci
protco,5,2000-05-14,2005-05-29,5.041095890410959,483,420,349,6.030311222061694e-5,3.195164901241644e-5,bci
protco,6,2005-05-29,2010-05-17,4.967123287671233,420,408,302,5.396624551643285e-5,4.847815275204985e-5,bci
protco,7,2010-05-17,2015-07-09,5.144808743169399,408,438,303,4.585223745377709e-5,5.8952876726284826e-5,bci
laciag,1,1982-01-01,1985-05-03,3.334246575342466,1417,1523,1210,1.3109900922074743e-4,1.982318351985215e-4,bci
laciag,2,1985-05-03,1990-08-10,5.271232876712329,1523,1554,1235,1.1874783832203268e-4,1.315297236969737e-4,bci
laciag,3,1990-08-10,1995-05-20,4.7753424657534245,1554,1488,1264,1.3156644571567225e-4,1.0162373738038132e-4,bci
laciag,4,1995-05-20,2000-05-14,4.983606557377049,1488,1272,1127,1.6139321828564573e-4,6.482553089035632e-5,bci
laciag,5,2000-05-14,2005-05-29,5.041095890410959,1272,1143,994,1.2145650996131735e-4,6.50971941879003e-5,bci
laciag,6,2005-05-29,2010-05-17,4.967123287671233,1143,1129,921,9.72570819815137e-5,9.1123752487184e-5,bci
laciag,7,2010-05-17,2015-07-09,5.144808743169399,1129,1198,918,8.900032726267015e-5,1.1810469968505992e-4,bci
psidfr,1,1982-01-01,1985-05-03,3.334246575342466,33,35,30,1.8599149895642184e-6,3.099858315940364e-6,bci
psidfr,2,1985-05-03,1990-08-10,5.271232876712329,35,38,30,2.0174210783943188e-6,3.22787372543091e-6,bci
psidfr,3,1990-08-10,1995-05-20,4.7753424657534245,38,46,35,1.2976211479215626e-6,4.757944209045729e-6,bci
psidfr,4,1995-05-20,2000-05-14,4.983606557377049,46,45,40,2.5442365532494928e-6,2.1201971277079106e-6,bci
psidfr,5,2000-05-14,2005-05-29,5.041095890410959,45,48,39,2.5188957866639653e-6,3.7783436799959477e-6,bci
psidfr,6,2005-05-29,2010-05-17,4.967123287671233,48,47,42,2.5463914686443056e-6,2.1219928905369215e-6,bci
psidfr,7,2010-05-17,2015-07-09,5.144808743169399,47,45,42,2.0327661712982577e-6,1.2196597027789547e-6,bci
celtsc,1,1982-01-01,1985-05-03,3.334246575342466,89,71,64,1.6761496023286455e-5,4.693218886520207e-6,bci
celtsc,2,1985-05-03,1990-08-10,5.271232876712329,71,61,53,7.662075909706991e-6,3.4053670709808847e-6,bci
celtsc,3,1990-08-10,1995-05-20,4.7753424657534245,61,48,47,6.482434351627802e-6,4.630310251162716e-7,bci
celtsc,4,1995-05-20,2000-05-14,4.983606557377049,48,37,37,4.8851924349822225e-6,0,bci
celtsc,5,2000-05-14,2005-05-29,5.041095890410959,37,36,31,2.5521776787043634e-6,2.126814732253636e-6,bci
celtsc,6,2005-05-29,2010-05-17,4.967123287671233,36,22,22,6.79612530238616e-6,0,bci
celtsc,7,2010-05-17,2015-07-09,5.144808743169399,22,19,17,2.150694018954331e-6,8.602776075817324e-7,bci
nects1,1,1982-01-01,1985-05-03,3.334246575342466,8,8,6,1.322616976661539e-6,1.322616976661539e-6,bci
nects1,2,1985-05-03,1990-08-10,5.271232876712329,8,4,4,1.971478523597712e-6,0,bci
nects1,3,1990-08-10,1995-05-20,4.7753424657534245,4,1,1,2.0157026161426266e-6,0,bci
nects1,4,1995-05-20,2000-05-14,4.983606557377049,1,1,1,0,NaN,bci
nects1,5,2000-05-14,2005-05-29,5.041095890410959,1,0,0,2e-6,0,bci
nects1,6,2005-05-29,2010-05-17,4.967123287671233,0,0,0,NaN,NaN,bci
nects1,7,2010-05-17,2015-07-09,5.144808743169399,0,0,0,NaN,NaN,bci
ormocr,1,1982-01-01,1985-05-03,3.334246575342466,35,37,28,4.531408261280109e-6,5.826096335931569e-6,bci
ormocr,2,1985-05-03,1990-08-10,5.271232876712329,37,46,29,3.342249475992568e-6,7.102280136484207e-6,bci
ormocr,3,1990-08-10,1995-05-20,4.7753424657534245,46,58,46,0,NaN,bci
ormocr,4,1995-05-20,2000-05-14,4.983606557377049,58,67,55,1.229637363361006e-6,4.918549453444024e-6,bci
ormocr,5,2000-05-14,2005-05-29,5.041095890410959,67,86,66,3.9913404824998147e-7,7.98268096499963e-6,bci
ormocr,6,2005-05-29,2010-05-17,4.967123287671233,86,90,81,2.061678422117582e-6,3.711021159811648e-6,bci
ormocr,7,2010-05-17,2015-07-09,5.144808743169399,90,91,81,3.648730522378767e-6,4.054145024865296e-6,bci
apeihy,1,1982-01-01,1985-05-03,3.334246575342466,0,0,0,NaN,NaN,bci
apeihy,2,1985-05-03,1990-08-10,5.271232876712329,0,0,0,NaN,NaN,bci
apeihy,3,1990-08-10,1995-05-20,4.7753424657534245,0,0,0,NaN,NaN,bci
apeihy,4,1995-05-20,2000-05-14,4.983606557377049,0,0,0,NaN,NaN,bci
apeihy,5,2000-05-14,2005-05-29,5.041095890410959,0,0,0,NaN,NaN,bci
apeihy,6,2005-05-29,2010-05-17,4.967123287671233,0,0,0,NaN,NaN,bci
apeihy,7,2010-05-17,2015-07-09,5.144808743169399,0,0,0,NaN,NaN,bci
ficupo,1,1982-01-01,1985-05-03,3.334246575342466,1,1,1,0,NaN,bci
ficupo,2,1985-05-03,1990-08-10,5.271232876712329,1,1,0,2e-6,2e-6,bci
ficupo,3,1990-08-10,1995-05-20,4.7753424657534245,1,0,0,2e-6,0,bci
ficupo,4,1995-05-20,2000-05-14,4.983606557377049,0,0,0,NaN,NaN,bci
ficupo,5,2000-05-14,2005-05-29,5.041095890410959,0,0,0,NaN,NaN,bci
ficupo,6,2005-05-29,2010-05-17,4.967123287671233,0,0,0,NaN,NaN,bci
ficupo,7,2010-05-17,2015-07-09,5.144808743169399,0,6,0,NaN,NaN,bci
turpoc,1,1982-01-01,1985-05-03,3.334246575342466,42,25,25,1.2103952593969272e-5,0,bci
turpoc,2,1985-05-03,1990-08-10,5.271232876712329,25,1,0,5e-5,2e-6,bci
turpoc,3,1990-08-10,1995-05-20,4.7753424657534245,1,4,1,0,NaN,bci
turpoc,4,1995-05-20,2000-05-14,4.983606557377049,4,6,1,1.9426607640170876e-6,3.2377679400284793e-6,bci
turpoc,5,2000-05-14,2005-05-29,5.041095890410959,6,19,2,2.3498311969453587e-6,9.986782587017774e-6,bci
turpoc,6,2005-05-29,2010-05-17,4.967123287671233,19,40,7,6.920185144656329e-6,1.9030509147804906e-5,bci
turpoc,7,2010-05-17,2015-07-09,5.144808743169399,40,17,11,1.7753820813684156e-5,3.6732043062794806e-6,bci
tremmi,1,1982-01-01,1985-05-03,3.334246575342466,6,2,0,1.2e-5,4e-6,bci
tremmi,2,1985-05-03,1990-08-10,5.271232876712329,2,2,0,4e-6,4e-6,bci
tremmi,3,1990-08-10,1995-05-20,4.7753424657534245,2,6,0,4e-6,1.2e-5,bci
tremmi,4,1995-05-20,2000-05-14,4.983606557377049,6,5,0,1.2e-5,1e-5,bci
tremmi,5,2000-05-14,2005-05-29,5.041095890410959,5,14,0,1e-5,2.8000000000000003e-5,bci
tremmi,6,2005-05-29,2010-05-17,4.967123287671233,14,0,0,2.8e-5,0,bci
tremmi,7,2010-05-17,2015-07-09,5.144808743169399,0,1,0,NaN,NaN,bci
ade1tr,1,1982-01-01,1985-05-03,3.334246575342466,160,129,113,3.169649150777538e-5,1.0790294981370342e-5,bci
ade1tr,2,1985-05-03,1990-08-10,5.271232876712329,129,105,71,2.763195945268041e-5,1.6198045196398863e-5,bci
ade1tr,3,1990-08-10,1995-05-20,4.7753424657534245,105,62,57,2.521783753490772e-5,2.626858076552887e-6,bci
ade1tr,4,1995-05-20,2000-05-14,4.983606557377049,62,39,30,1.680854069562893e-5,4.727402070645637e-6,bci
ade1tr,5,2000-05-14,2005-05-29,5.041095890410959,39,41,25,6.58580253204918e-6,7.526631465199063e-6,bci
ade1tr,6,2005-05-29,2010-05-17,4.967123287671233,41,46,19,1.1763053757701413e-5,1.4436475066269916e-5,bci
ade1tr,7,2010-05-17,2015-07-09,5.144808743169399,46,32,24,1.0928342335359666e-5,3.973942667403515e-6,bci
ingasa,1,1982-01-01,1985-05-03,3.334246575342466,236,201,173,4.1975390137101414e-5,1.865572894982285e-5,bci
ingasa,2,1985-05-03,1990-08-10,5.271232876712329,201,177,134,2.976263346418607e-5,1.9101391626268672e-5,bci
ingasa,3,1990-08-10,1995-05-20,4.7753424657534245,177,142,127,2.3772792259475576e-5,7.131837677842673e-6,bci
ingasa,4,1995-05-20,2000-05-14,4.983606557377049,142,110,98,2.0366907376254592e-5,5.554611102614889e-6,bci
