sp,cen_interval,tStart,tEnd,tCenInt,Nt0,Nt1,S_t1,M_t1,R_t1,site
psidfr,1,1982-01-01,1985-05-03,3.334246575342466,40,45,40,0,NaN,bci
psidfr,2,1985-05-03,1990-08-10,5.271232876712329,45,49,43,7.728780105341494e-7,2.318634031602448e-6,bci
psidfr,3,1990-08-10,1995-05-20,4.7753424657534245,49,54,46,1.2880237848355091e-6,3.434730092894691e-6,bci
psidfr,4,1995-05-20,2000-05-14,4.983606557377049,54,57,52,8.147836049063435e-7,2.0369590122658588e-6,bci
psidfr,5,2000-05-14,2005-05-29,5.041095890410959,57,59,50,2.924913347273626e-6,3.7606028750660906e-6,bci
psidfr,6,2005-05-29,2010-05-17,4.967123287671233,59,60,55,1.6560560346453234e-6,2.070070043306654e-6,bci
psidfr,7,2010-05-17,2015-07-09,5.144808743169399,60,57,54,2.432487014919178e-6,1.216243507459589e-6,bci
celtsc,1,1982-01-01,1985-05-03,3.334246575342466,183,173,166,1.0547425448653452e-5,4.343057537680833e-6,bci
celtsc,2,1985-05-03,1990-08-10,5.271232876712329,173,150,146,1.0960639556197991e-5,1.6237984527700727e-6,bci
celtsc,3,1990-08-10,1995-05-20,4.7753424657534245,150,138,136,6.09267723013358e-6,8.703824614476543e-7,bci
celtsc,4,1995-05-20,2000-05-14,4.983606557377049,138,126,126,4.9924554332407095e-6,0,bci
celtsc,5,2000-05-14,2005-05-29,5.041095890410959,126,115,114,4.953747705185749e-6,4.1281230876547904e-7,bci
celtsc,6,2005-05-29,2010-05-17,4.967123287671233,115,109,109,2.4678547227466163e-6,0,bci
celtsc,7,2010-05-17,2015-07-09,5.144808743169399,109,107,105,1.5784724105977423e-6,7.892362052988712e-7,bci
nects1,1,1982-01-01,1985-05-03,3.334246575342466,9,9,7,1.3068562749644924e-6,1.3068562749644924e-6,bci
nects1,2,1985-05-03,1990-08-10,5.271232876712329,9,7,7,8.380424452031645e-7,0,bci
nects1,3,1990-08-10,1995-05-20,4.7753424657534245,7,3,3,2.2761470861557546e-6,0,bci
nects1,4,1995-05-20,2000-05-14,4.983606557377049,3,3,3,0,NaN,bci
nects1,5,2000-05-14,2005-05-29,5.041095890410959,3,2,2,4.6369377485196117e-7,0,bci
nects1,6,2005-05-29,2010-05-17,4.967123287671233,2,1,1,5.209914434338318e-7,0,bci
nects1,7,2010-05-17,2015-07-09,5.144808743169399,1,1,1,0,NaN,bci
ormocr,1,1982-01-01,1985-05-03,3.334246575342466,53,60,50,1.8363510937761376e-6,6.121170312587125e-6,bci
ormocr,2,1985-05-03,1990-08-10,5.271232876712329,60,73,59,3.8200594236479815e-7,5.348083193107174e-6,bci
ormocr,3,1990-08-10,1995-05-20,4.7753424657534245,73,84,73,0,NaN,bci
ormocr,4,1995-05-20,2000-05-14,4.983606557377049,84,96,84,0,NaN,bci
ormocr,5,2000-05-14,2005-05-29,5.041095890410959,96,114,96,0,NaN,bci
ormocr,6,2005-05-29,2010-05-17,4.967123287671233,114,121,113,4.040654699807176e-7,3.2325237598457407e-6,bci
ormocr,7,2010-05-17,2015-07-09,5.144808743169399,121,124,117,1.5760934775392739e-6,2.7581635856937294e-6,bci
apeihy,1,1982-01-01,1985-05-03,3.334246575342466,1,1,1,0,NaN,bci
apeihy,2,1985-05-03,1990-08-10,5.271232876712329,1,0,0,2e-6,0,bci
apeihy,3,1990-08-10,1995-05-20,4.7753424657534245,0,0,0,NaN,NaN,bci
apeihy,4,1995-05-20,2000-05-14,4.983606557377049,0,0,0,NaN,NaN,bci
apeihy,5,2000-05-14,2005-05-29,5.041095890410959,0,0,0,NaN,NaN,bci
apeihy,6,2005-05-29,2010-05-17,4.967123287671233,0,0,0,NaN,NaN,bci
apeihy,7,2010-05-17,2015-07-09,5.144808743169399,0,0,0,NaN,NaN,bci
ficupo,1,1982-01-01,1985-05-03,3.334246575342466,9,8,8,6.247544218510854e-7,0,bci
ficupo,2,1985-05-03,1990-08-10,5.271232876712329,8,7,6,8.498132092519714e-7,4.249066046259857e-7,bci
ficupo,3,1990-08-10,1995-05-20,4.7753424657534245,7,4,4,1.5481561692675305e-6,0,bci
ficupo,4,1995-05-20,2000-05-14,4.983606557377049,4,4,4,0,NaN,bci
ficupo,5,2000-05-14,2005-05-29,5.041095890410959,4,3,3,4.4375650845395496e-7,0,bci
ficupo,6,2005-05-29,2010-05-17,4.967123287671233,3,2,2,4.703213477553803e-7,0,bci
ficupo,7,2010-05-17,2015-07-09,5.144808743169399,2,10,2,0,NaN,bci
turpoc,1,1982-01-01,1985-05-03,3.334246575342466,153,113,112,2.7329795829768444e-5,6.665803860919132e-7,bci
turpoc,2,1985-05-03,1990-08-10,5.271232876712329,113,86,85,1.188399920359872e-5,4.244285429856686e-7,bci
turpoc,3,1990-08-10,1995-05-20,4.7753424657534245,86,80,75,4.8594753845147736e-6,2.2088524475067156e-6,bci
turpoc,4,1995-05-20,2000-05-14,4.983606557377049,80,72,67,5.5932514189583145e-6,2.151250545753198e-6,bci
turpoc,5,2000-05-14,2005-05-29,5.041095890410959,72,71,54,7.98761715217119e-6,7.543860643717234e-6,bci
turpoc,6,2005-05-29,2010-05-17,4.967123287671233,71,91,55,7.115386486533942e-6,1.600961959470137e-5,bci
turpoc,7,2010-05-17,2015-07-09,5.144808743169399,91,57,51,1.9372960749029697e-5,2.905944112354455e-6,bci
tremmi,1,1982-01-01,1985-05-03,3.334246575342466,32,23,19,9.26316731562008e-6,2.8502053278831015e-6,bci
tremmi,2,1985-05-03,1990-08-10,5.271232876712329,23,20,9,7.500576845151662e-6,5.893310378333448e-6,bci
tremmi,3,1990-08-10,1995-05-20,4.7753424657534245,20,22,12,4.057949327506343e-6,5.072436659382929e-6,bci
tremmi,4,1995-05-20,2000-05-14,4.983606557377049,22,27,11,5.71323864430598e-6,8.3101653008087e-6,bci
tremmi,5,2000-05-14,2005-05-29,5.041095890410959,27,32,9,1.0574240386254114e-5,1.3511529382435813e-5,bci
tremmi,6,2005-05-29,2010-05-17,4.967123287671233,32,20,12,1.1468192792371261e-5,4.587277116948505e-6,bci
tremmi,7,2010-05-17,2015-07-09,5.144808743169399,20,6,4,1.0744958889528161e-5,1.3431198611910202e-6,bci
ade1tr,1,1982-01-01,1985-05-03,3.334246575342466,346,320,306,2.5033414150877007e-5,8.761694952806954e-6,bci
ade1tr,2,1985-05-03,1990-08-10,5.271232876712329,320,284,251,2.881852092343607e-5,1.3782770876425949e-5,bci
ade1tr,3,1990-08-10,1995-05-20,4.7753424657534245,284,227,223,2.8045006726253916e-5,1.8390168345084535e-6,bci
ade1tr,4,1995-05-20,2000-05-14,4.983606557377049,227,167,161,3.024220633076372e-5,2.7492914846148838e-6,bci
ade1tr,5,2000-05-14,2005-05-29,5.041095890410959,167,145,129,1.667526209785223e-5,7.02116298856936e-6,bci
ade1tr,6,2005-05-29,2010-05-17,4.967123287671233,145,146,113,1.4198429165606092e-5,1.4642130077031282e-5,bci
ade1tr,7,2010-05-17,2015-07-09,5.144808743169399,146,121,115,1.3236855314098288e-5,2.561971996277088e-6,bci
ingasa,1,1982-01-01,1985-05-03,3.334246575342466,395,387,361,2.1040732958378963e-5,1.6089972262289797e-5,bci
ingasa,2,1985-05-03,1990-08-10,5.271232876712329,387,365,328,2.391096553430479e-5,1.4995012284225039e-5,bci
ingasa,3,1990-08-10,1995-05-20,4.7753424657534245,365,339,321,1.937516305509058e-5,7.926203067991601e-6,bci
ingasa,4,1995-05-20,2000-05-14,4.983606557377049,339,288,280,2.552071555633972e-5,3.460436007639284e-6,bci
ingasa,5,2000-05-14,2005-05-29,5.041095890410959,288,247,236,2.2309098233386814e-5,4.719232318601057e-6,bci
ingasa,6,2005-05-29,2010-05-17,4.967123287671233,247,228,208,1.679890964866095e-5,8.614825460851768e-6,bci
ingasa,7,2010-05-17,2015-07-09,5.144808743169399,228,235,197,1.2770759882641861e-5,1.5654479856141638e-5,bci
ocotce,1,1982-01-01,1985-05-03,3.334246575342466,353,379,319,2.1122169239086936e-5,3.727441630427107e-5,bci
ocotce,2,1985-05-03,1990-08-10,5.271232876712329,379,414,325,2.1784385364097302e-5,3.590389439638259e-5,bci
ocotce,3,1990-08-10,1995-05-20,4.7753424657534245,414,440,381,1.4278430211068082e-5,2.5528102498576267e-5,bci
ocotce,4,1995-05-20,2000-05-14,4.983606557377049,440,434,402,1.580541546864314e-5,1.3309823552541591e-5,bci
ocotce,5,2000-05-14,2005-05-29,5.041095890410959,434,440,394,1.6490512324463428e-5,1.896408917313294e-5,bci
ocotce,6,2005-05-29,2010-05-17,4.967123287671233,440,477,410,1.242244151515176e-5,2.7743452717172264e-5,bci
ocotce,7,2010-05-17,2015-07-09,5.144808743169399,477,513,441,1.444055506915695e-5,2.8881110138313898e-5,bci
guargr,1,1982-01-01,1985-05-03,3.334246575342466,53,56,51,1.215865652764328e-6,3.03966413191082e-6,bci
guargr,2,1985-05-03,1990-08-10,5.271232876712329,56,60,53,1.1637885184637876e-6,2.7155065430821713e-6,bci
guargr,3,1990-08-10,1995-05-20,4.7753424657534245,60,65,56,1.7212638032558038e-6,3.872843557325559e-6,bci
guargr,4,1995-05-20,2000-05-14,4.983606557377049,65,66,58,2.938574452646255e-6,3.3583708030242916e-6,bci
guargr,5,2000-05-14,2005-05-29,5.041095890410959,66,62,59,2.903361068005477e-6,1.244297600573776e-6,bci
guargr,6,2005-05-29,2010-05-17,4.967123287671233,62,70,59,1.2319844253346402e-6,4.517276226227014e-6,bci
guargr,7,2010-05-17,2015-07-09,5.144808743169399,70,86,63,2.8379015174057075e-6,9.32453355719018e-6,bci
ingapu,1,1982-01-01,1985-05-03,3.334246575342466,18,21,16,1.2495088437021709e-6,3.123772109255427e-6,bci
ingapu,2,1985-05-03,1990-08-10,5.271232876712329,21,24,16,2.111767266137621e-6,3.3788276258201938e-6,bci
ingapu,3,1990-08-10,1995-05-20,4.7753424657534245,24,20,18,2.806296359450828e-6,9.354321198169426e-7,bci
ingapu,4,1995-05-20,2000-05-14,4.983606557377049,20,19,15,2.243646162719806e-6,1.7949169301758448e-6,bci
ingapu,5,2000-05-14,2005-05-29,5.041095890410959,19,32,15,1.7407754019170363e-06,7.398295458147404e-6,bci
ingapu,6,2005-05-29,2010-05-17,4.967123287671233,32,57,26,2.6202274812838907e-6,1.3537841986633435e-5,bci
ingapu,7,2010-05-17,2015-07-09,5.144808743169399,57,48,39,8.10619094094028e-6,4.05309547047014e-6,bci
nectgl,1,1982-01-01,1985-05-03,3.334246575342466,114,122,91,1.4899803261165034e-5,2.008234352591809e-5,bci
nectgl,2,1985-05-03,1990-08-10,5.271232876712329,122,140,95,1.1308476427185698e-5,1.8847460711976166e-5,bci
nectgl,3,1990-08-10,1995-05-20,4.7753424657534245,140,143,116,1.0812069725900061e-5,1.216357844163757e-5,bci
nectgl,4,1995-05-20,2000-05-14,4.983606557377049,143,138,107,1.6168456372134675e-5,1.3922837431560416e-5,bci
nectgl,5,2000-05-14,2005-05-29,5.041095890410959,138,154,99,1.7598230118983378e-5,2.481801683446374e-5,bci
nectgl,6,2005-05-29,2010-05-17,4.967123287671233,154,249,118,1.607593733225305e-5,5.84985497368097e-5,bci
nectgl,7,2010-05-17,2015-07-09,5.144808743169399,249,277,170,3.56058627660004e-5,4.8225662227367635e-5,bci
swars2,1,1982-01-01,1985-05-03,3.334246575342466,2709,2886,2680,1.7460816091161986e-5,1.240320039579093e-4,bci
swars2,2,1985-05-03,1990-08-10,5.271232876712329,2886,2971,2790,3.69250854882034e-5,6.961917159755016e-5,bci
